file,line,item,canvas,type,scope,prop
editor/editor/EHR/tarzanAxisSandbox.py,840,c_line_line_840,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,849,c_oval_line_849,c,oval,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,852,c_line_line_852,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,853,c_line_line_853,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,854,c_text_line_854,c,text,editor_editor_ehr_tarzanaxissandbox,text
editor/editor/EHR/tarzanAxisSandbox.py,855,c_text_line_855,c,text,editor_editor_ehr_tarzanaxissandbox,text
editor/editor/EHR/tarzanAxisSandbox.py,861,c_rectangle_line_861,c,rectangle,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,867,c_line_line_867,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,879,c_line_line_879,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,881,c_line_line_881,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,882,c_text_line_882,c,text,editor_editor_ehr_tarzanaxissandbox,text
editor/editor/EHR/tarzanAxisSandbox.py,883,c_text_line_883,c,text,editor_editor_ehr_tarzanaxissandbox,text
editor/editor/EHR/tarzanEhrUi.py,712,canvas_image_line_712,canvas,image,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,727,item,canvas,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,762,save_button_window,canvas,window,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,920,row_window,protocol_canvas,window,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,962,protocol_canvas_rectangle_line_962,protocol_canvas,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,963,protocol_canvas_rectangle_line_963,protocol_canvas,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1172,canvas_window_line_1172,canvas,window,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1244,canvas_rectangle_line_1244,canvas,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1893,c_rectangle_line_1893,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1901,c_rectangle_line_1901,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1902,c_rectangle_line_1902,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1903,c_rectangle_line_1903,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1910,c_line_line_1910,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1911,c_text_line_1911,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,1919,c_line_line_1919,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1920,c_text_line_1920,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,1930,c_line_line_1930,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1937,c_line_line_1937,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1947,c_oval_line_1947,c,oval,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1951,c_line_line_1951,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1952,c_line_line_1952,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1953,c_text_line_1953,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,1954,c_text_line_1954,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,1960,c_rectangle_line_1960,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1966,c_line_line_1966,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1978,c_line_line_1978,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1980,c_line_line_1980,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,1981,c_text_line_1981,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,1982,c_text_line_1982,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,2688,c_rectangle_line_2688,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2697,c_line_line_2697,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2705,c_rectangle_line_2705,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2707,c_line_line_2707,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2710,c_line_line_2710,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2720,c_text_line_2720,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,2727,c_text_line_2727,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,2734,c_image_line_2734,c,image,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2736,c_text_line_2736,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,2749,c_line_line_2749,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2757,c_line_line_2757,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2765,c_line_line_2765,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2778,c_line_line_2778,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2790,c_rectangle_line_2790,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2792,c_oval_line_2792,c,oval,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2794,c_oval_line_2794,c,oval,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2800,c_rectangle_line_2800,c,rectangle,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2801,c_line_line_2801,c,line,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2808,c_polygon_line_2808,c,polygon,editor_editor_ehr_tarzanehrui,coords
editor/editor/EHR/tarzanEhrUi.py,2809,c_text_line_2809,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/EHR/tarzanEhrUi.py,2816,c_text_line_2816,c,text,editor_editor_ehr_tarzanehrui,text
editor/editor/TarzanEhrTakeSandbox.py,553,canvas_image_line_553,canvas,image,editor_editor_tarzanehrtakesandbox,coords
editor/editor/TarzanEhrTakeSandbox.py,568,item,canvas,text,editor_editor_tarzanehrtakesandbox,text
editor/editor/TarzanEhrTakeSandbox.py,599,save_button_window,canvas,window,editor_editor_tarzanehrtakesandbox,coords
editor/editor/TarzanEhrTakeSandbox.py,716,protocol_title_id,protocol_canvas,text,editor_editor_tarzanehrtakesandbox,text
editor/editor/TarzanEhrTakeSandbox.py,725,row_window,protocol_canvas,window,editor_editor_tarzanehrtakesandbox,coords
editor/editor/TarzanEhrTakeSandbox.py,1057,protocol_canvas_rectangle_line_1057,protocol_canvas,rectangle,editor_editor_tarzanehrtakesandbox,coords
editor/editor/TarzanEhrTakeSandbox.py,1058,protocol_canvas_rectangle_line_1058,protocol_canvas,rectangle,editor_editor_tarzanehrtakesandbox,coords
editor/editor/TarzanTakeProtocolLight.py,860,canvas_image_line_860,canvas,image,editor_editor_tarzantakeprotocollight,coords
editor/editor/TarzanTakeProtocolLight.py,883,item,canvas,text,editor_editor_tarzantakeprotocollight,text
editor/editor/TarzanTakeProtocolLight.py,921,save_button_window,canvas,window,editor_editor_tarzantakeprotocollight,coords
editor/editor/TarzanTakeProtocolLight.py,1125,protocol_title_id,protocol_canvas,text,editor_editor_tarzantakeprotocollight,text
editor/editor/TarzanTakeProtocolLight.py,1135,row_window,protocol_canvas,window,editor_editor_tarzantakeprotocollight,coords
editor/editor/TarzanTakeProtocolLight.py,1215,protocol_canvas_rectangle_line_1215,protocol_canvas,rectangle,editor_editor_tarzantakeprotocollight,coords
editor/editor/TarzanTakeProtocolLight.py,1216,protocol_canvas_rectangle_line_1216,protocol_canvas,rectangle,editor_editor_tarzantakeprotocollight,coords
editor/editor/tarzanAxisSandbox.py,812,c_rectangle_line_812,c,rectangle,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,819,c_rectangle_line_819,c,rectangle,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,820,c_rectangle_line_820,c,rectangle,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,821,c_rectangle_line_821,c,rectangle,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,826,c_line_line_826,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,827,c_text_line_827,c,text,editor_editor_tarzanaxissandbox,text
editor/editor/tarzanAxisSandbox.py,833,c_line_line_833,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,834,c_text_line_834,c,text,editor_editor_tarzanaxissandbox,text
editor/editor/tarzanAxisSandbox.py,852,c_line_line_852,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,859,c_line_line_859,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,868,c_oval_line_868,c,oval,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,871,c_line_line_871,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,872,c_line_line_872,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,873,c_text_line_873,c,text,editor_editor_tarzanaxissandbox,text
editor/editor/tarzanAxisSandbox.py,874,c_text_line_874,c,text,editor_editor_tarzanaxissandbox,text
editor/editor/tarzanAxisSandbox.py,880,c_rectangle_line_880,c,rectangle,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,886,c_line_line_886,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,898,c_line_line_898,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,900,c_line_line_900,c,line,editor_editor_tarzanaxissandbox,coords
editor/editor/tarzanAxisSandbox.py,901,c_text_line_901,c,text,editor_editor_tarzanaxissandbox,text
editor/editor/tarzanAxisSandbox.py,902,c_text_line_902,c,text,editor_editor_tarzanaxissandbox,text
editor/tarzanAxisSandbox.py,812,c_rectangle_line_812,c,rectangle,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,819,c_rectangle_line_819,c,rectangle,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,820,c_rectangle_line_820,c,rectangle,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,821,c_rectangle_line_821,c,rectangle,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,826,c_line_line_826,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,827,c_text_line_827,c,text,editor_tarzanaxissandbox,text
editor/tarzanAxisSandbox.py,833,c_line_line_833,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,834,c_text_line_834,c,text,editor_tarzanaxissandbox,text
editor/tarzanAxisSandbox.py,852,c_line_line_852,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,859,c_line_line_859,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,868,c_oval_line_868,c,oval,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,871,c_line_line_871,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,872,c_line_line_872,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,873,c_text_line_873,c,text,editor_tarzanaxissandbox,text
editor/tarzanAxisSandbox.py,874,c_text_line_874,c,text,editor_tarzanaxissandbox,text
editor/tarzanAxisSandbox.py,880,c_rectangle_line_880,c,rectangle,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,886,c_line_line_886,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,898,c_line_line_898,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,900,c_line_line_900,c,line,editor_tarzanaxissandbox,coords
editor/tarzanAxisSandbox.py,901,c_text_line_901,c,text,editor_tarzanaxissandbox,text
editor/tarzanAxisSandbox.py,902,c_text_line_902,c,text,editor_tarzanaxissandbox,text
editor/tarzanKHR.py,615,c_text_line_615,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,623,c_image_line_623,c,image,editor_tarzankhr,coords
editor/tarzanKHR.py,625,c_text_line_625,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,627,c_text_line_627,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,629,c_text_line_629,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1457,c_text_line_1457,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1465,c_text_line_1465,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1472,c_text_line_1472,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1473,c_text_line_1473,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1474,c_text_line_1474,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1481,c_text_line_1481,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1486,c_text_line_1486,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1496,c_text_line_1496,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1503,c_text_line_1503,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1518,c_image_line_1518,c,image,editor_tarzankhr,coords
editor/tarzanKHR.py,1520,c_text_line_1520,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1522,c_text_line_1522,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1525,c_text_line_1525,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1533,c_image_line_1533,c,image,editor_tarzankhr,coords
editor/tarzanKHR.py,1542,c_text_line_1542,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1545,c_line_line_1545,c,line,editor_tarzankhr,coords
editor/tarzanKHR.py,1546,c_line_line_1546,c,line,editor_tarzankhr,coords
editor/tarzanKHR.py,1548,c_rectangle_line_1548,c,rectangle,editor_tarzankhr,coords
editor/tarzanKHR.py,1549,c_text_line_1549,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1553,c_polygon_line_1553,c,polygon,editor_tarzankhr,coords
editor/tarzanKHR.py,1554,c_text_line_1554,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1555,c_line_line_1555,c,line,editor_tarzankhr,coords
editor/tarzanKHR.py,1556,c_text_line_1556,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1564,c_text_line_1564,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1569,c_text_line_1569,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1570,c_line_line_1570,c,line,editor_tarzankhr,coords
editor/tarzanKHR.py,1571,c_line_line_1571,c,line,editor_tarzankhr,coords
editor/tarzanKHR.py,1573,c_rectangle_line_1573,c,rectangle,editor_tarzankhr,coords
editor/tarzanKHR.py,1574,c_text_line_1574,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1576,c_text_line_1576,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1578,c_text_line_1578,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1579,c_text_line_1579,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1580,c_text_line_1580,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1589,c_oval_line_1589,c,oval,editor_tarzankhr,coords
editor/tarzanKHR.py,1590,c_oval_line_1590,c,oval,editor_tarzankhr,coords
editor/tarzanKHR.py,1593,c_line_line_1593,c,line,editor_tarzankhr,coords
editor/tarzanKHR.py,1597,c_line_line_1597,c,line,editor_tarzankhr,coords
editor/tarzanKHR.py,1602,c_polygon_line_1602,c,polygon,editor_tarzankhr,coords
editor/tarzanKHR.py,1603,c_text_line_1603,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1604,c_text_line_1604,c,text,editor_tarzankhr,text
editor/tarzanKHR.py,1605,c_text_line_1605,c,text,editor_tarzankhr,text
mechanics/tarzanEdytorChoreografiiRuchu.py,110,scroll_window,scroll_canvas,window,mechanics_tarzanedytorchoreografiiruchu,coords
mechanics/tarzanEdytorChoreografiiRuchu.py,305,c_line_line_305,c,line,mechanics_tarzanedytorchoreografiiruchu,coords
mechanics/tarzanEdytorChoreografiiRuchu.py,313,c_line_line_313,c,line,mechanics_tarzanedytorchoreografiiruchu,coords
mechanics/tarzanEdytorChoreografiiRuchu.py,314,c_text_line_314,c,text,mechanics_tarzanedytorchoreografiiruchu,text
mechanics/tarzanWykresOsi.py,723,c_rectangle_line_723,c,rectangle,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,731,c_text_line_731,c,text,mechanics_tarzanwykresosi,text
mechanics/tarzanWykresOsi.py,732,c_rectangle_line_732,c,rectangle,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,734,c_rectangle_line_734,c,rectangle,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,735,c_text_line_735,c,text,mechanics_tarzanwykresosi,text
mechanics/tarzanWykresOsi.py,751,c_rectangle_line_751,c,rectangle,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,754,c_line_line_754,c,line,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,756,c_line_line_756,c,line,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,757,c_line_line_757,c,line,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,758,c_text_line_758,c,text,mechanics_tarzanwykresosi,text
mechanics/tarzanWykresOsi.py,759,c_text_line_759,c,text,mechanics_tarzanwykresosi,text
mechanics/tarzanWykresOsi.py,770,c_line_line_770,c,line,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,777,c_oval_line_777,c,oval,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,1011,c_line_line_1011,c,line,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,1012,c_line_line_1012,c,line,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,1013,c_polygon_line_1013,c,polygon,mechanics_tarzanwykresosi,coords
mechanics/tarzanWykresOsi.py,1014,c_text_line_1014,c,text,mechanics_tarzanwykresosi,text
modes/editor/EHR/tarzanAxisSandbox.py,813,c_rectangle_line_813,c,rectangle,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,820,c_rectangle_line_820,c,rectangle,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,821,c_rectangle_line_821,c,rectangle,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,822,c_rectangle_line_822,c,rectangle,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,827,c_line_line_827,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,828,c_text_line_828,c,text,modes_editor_ehr_tarzanaxissandbox,text
modes/editor/EHR/tarzanAxisSandbox.py,834,c_line_line_834,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,835,c_text_line_835,c,text,modes_editor_ehr_tarzanaxissandbox,text
modes/editor/EHR/tarzanAxisSandbox.py,841,c_line_line_841,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,850,c_oval_line_850,c,oval,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,853,c_line_line_853,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,854,c_line_line_854,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,855,c_text_line_855,c,text,modes_editor_ehr_tarzanaxissandbox,text
modes/editor/EHR/tarzanAxisSandbox.py,856,c_text_line_856,c,text,modes_editor_ehr_tarzanaxissandbox,text
modes/editor/EHR/tarzanAxisSandbox.py,862,c_rectangle_line_862,c,rectangle,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,868,c_line_line_868,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,880,c_line_line_880,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,882,c_line_line_882,c,line,modes_editor_ehr_tarzanaxissandbox,coords
modes/editor/EHR/tarzanAxisSandbox.py,883,c_text_line_883,c,text,modes_editor_ehr_tarzanaxissandbox,text
modes/editor/EHR/tarzanAxisSandbox.py,884,c_text_line_884,c,text,modes_editor_ehr_tarzanaxissandbox,text
modes/editor/EHR/tarzanEhrUi.py,760,canvas_image_line_760,canvas,image,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,775,item,canvas,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,810,save_button_window,canvas,window,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,968,row_window,protocol_canvas,window,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1010,protocol_canvas_rectangle_line_1010,protocol_canvas,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1011,protocol_canvas_rectangle_line_1011,protocol_canvas,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1226,canvas_window_line_1226,canvas,window,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1300,canvas_rectangle_line_1300,canvas,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1976,c_rectangle_line_1976,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1984,c_rectangle_line_1984,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1985,c_rectangle_line_1985,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1986,c_rectangle_line_1986,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1993,c_line_line_1993,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,1994,c_text_line_1994,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,2002,c_line_line_2002,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2003,c_text_line_2003,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,2013,c_line_line_2013,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2020,c_line_line_2020,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2044,c_oval_line_2044,c,oval,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2048,c_line_line_2048,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2049,c_line_line_2049,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2050,c_text_line_2050,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,2051,c_text_line_2051,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,2062,c_rectangle_line_2062,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2068,c_line_line_2068,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2080,c_line_line_2080,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2082,c_line_line_2082,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,2083,c_text_line_2083,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,2084,c_text_line_2084,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,3072,c_rectangle_line_3072,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3081,c_line_line_3081,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3100,c_rectangle_line_3100,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3102,c_line_line_3102,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3105,c_line_line_3105,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3115,c_text_line_3115,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,3122,c_text_line_3122,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,3130,c_image_line_3130,c,image,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3132,c_text_line_3132,c,text,modes_editor_ehr_tarzanehrui,text
modes/editor/EHR/tarzanEhrUi.py,3145,c_line_line_3145,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3153,c_line_line_3153,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3161,c_line_line_3161,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3176,c_line_line_3176,c,line,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3192,c_rectangle_line_3192,c,rectangle,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3194,c_oval_line_3194,c,oval,modes_editor_ehr_tarzanehrui,coords
modes/editor/EHR/tarzanEhrUi.py,3210,c_oval_line_3210,c,oval,modes_editor_ehr_tarzanehrui,coords
